Review,Sentiment,Polarity
I am very sick and appreciate Santosh getting here so quickly with my Jamba!  Jamba always makes me feel better…..,Positive,0.3182
Had an inconvenience but made up for it and was still great!,Positive,0.3818
Slammin',Neutral,0.0
"Open early, I can get real food in the morning, amen.",Neutral,0.0
The best chile rellenos ever!,Positive,0.6369
good portions for the price,Positive,0.4404
Food was hot and delicious would recommend it again,Positive,0.7351
Great delivery service,Positive,0.6249
Gumbo King is always tasty.  I've tried almost all of their entrees and there sides are legit as well.,Positive,0.2732
amazing every time,Positive,0.5859
"Thankyou very much, slightly melted but perfect consistency. I am eating it right now",Positive,0.5302
Honestly the best shaved ice I’ve had since hawai’i. They took a unique twist on shaved ice with toppings and it’s wonderful. A little pricey but worth it.,Positive,0.9104
好吃 营养,Neutral,0.0
BEST HOTPOT,Positive,0.6369
sweet and tasty,Positive,0.4588
Takoyaki here is better than a lot of places,Positive,0.4404
your awesome,Positive,0.6249
T4 is amazing,Positive,0.5859
Yes,Positive,0.4019
Food was hot and fresh.  Delicious,Positive,0.7184
This is a big step up on bar food. Everything was delicious the Mac n cheese with shrimp was amazing.,Positive,0.8176
Still my favorite place go get a burger!,Positive,0.4588
Great food! Great service! UofB is great. This is my third order with them and third time is the charm!,Positive,0.9432
sweet so yum,Positive,0.4588
best kasoy without stinky beans! I love the stinky beans but this soup is so flavorful as is. papaya is true Laos style too! authentic flavors!,Positive,0.7815
meatballs are fire yo,Negative,-0.34
Lasagna and ravioli were exceptional!! :),Neutral,0.0
Food was excellent! My only regret is I didn’t order cannolis!,Positive,0.2263
"Always delicious, love the veggie sampler.",Positive,0.836
I’ve been loving the veggie buffet and platter for over 15 years. Best food in Sac!,Positive,0.8442
Excellent! I enjoyed every bite!,Positive,0.7906
Great delicious vegan options!,Positive,0.8316
They have amazing vegetarian options,Positive,0.5859
delicious food,Positive,0.5719
Great flavors,Positive,0.6249
"Outstanding as usual, best restaurant in Sac",Positive,0.8481
"Delicious food, generous portions!",Positive,0.7906
"This is like my fourth time eating here this month (second time ordering delivery). It hits every time. Absolutely delicious, and at this point I’m addicted.",Positive,0.7574
Everything is delicious !,Positive,0.5719
"My mom’s favorite restaurant, had to bring her some back to Texas.",Positive,0.4588
Excellent food!  Thank you,Positive,0.7351
Yummy and what I ordered,Positive,0.5267
Food was absolutely amazing,Positive,0.624
"My favorite Persian restaurant in Sacramento. The food is delicious, the plate sizes are generous and the prices are decent. I easily get 2-3 portions from each order. My go to order is the Soltani, Must Khiar and the Kashkeh!",Positive,0.9081
"The flavor, the portions, everything is delicious.",Positive,0.5719
"Consistent, affordable, and most importantly, delicious!",Positive,0.7184
Best kebab in Sacramento!,Positive,0.6369
"Delicious food, so on point. You can’t go wrong with this place, excited to dine here again.",Positive,0.825
excellent beef and rice!,Positive,0.5719
Smiling guy!,Positive,0.4588
Fav place with the best food :),Positive,0.802
Food is perfect.,Positive,0.5719
Awesome Persian food. Brilliantly packaged.,Positive,0.8442
"Extremely delicious! So flavorful, fragrant, and generous in portion. I will definitely be back.",Positive,0.8748
My favorite dish is Honey Walnut prawns and this restaurant has the absolute Best!,Positive,0.802
One of the best restaurants in all of sacramento \n,Positive,0.6369
SINGAPORE NOODLES WERE GREAT AS WAS THE HONEY WALNUT SHRIMP & BANANA CREAM PIE DELISH,Positive,0.6249
The food a delivery were both excellent!,Positive,0.5719
best meal,Positive,0.6369
Consistently fresh and flavorful,Positive,0.3182
Always 5-Star food and service.  It’s the best!,Positive,0.6369
Quick and on time,Neutral,0.0
Food was delivered piping hot,Neutral,0.0
"I have eaten at the restaurant several times, but this is the first order I've placed for delivery. Their Szechuan Eggplant is the best and the Ma Po is very flavorful and arrived very hot event though it was a bit of a drive. They kept the sauce separate from the eggplant so it remaining super crunchy,\nI would order again but still prefer to dine in because the restaurant is lovely and the service is always outstanding, but nice to have delivery as an option!",Positive,0.9442
"Excellent Kung Pow Triple Crown, loved the combo of chicken, shrimp, beef in sauce",Positive,0.8225
Amazing as always! Happy to see Frank Fats on Uber Eats,Positive,0.8176
best chicken,Positive,0.6369
Such great food tonight & large portions leading to multiple leftovers,Positive,0.6249
Consistently good food.,Positive,0.4404
I love frank fats!!!!,Positive,0.6369
Very kind and quick,Positive,0.5267
"Amazing and delicious.  fresh ingredients, exquisitely prepared.  gourmet pizza.palooza!!!!",Positive,0.8934
They have awesome vegan pizza options that actually taste great! 10/10 would recommend to other vegans looking for some pizza!,Positive,0.8934
Great vegan pizza!,Positive,0.6249
Amazing pizza! They even drew a cute doodle on the box. 🍕❤️,Positive,0.7783
so good,Positive,0.4404
This order was for a grieving family. Seems to be brightening their day. Getting great feedback.,Positive,0.6486
Pizza was delicious!!!,Positive,0.5719
Their Vegan Chicken Pizza is the best thing since sliced bread!,Positive,0.6369
Love their fresh ingredients,Positive,0.7579
It's been years since I've been there but the pizza is just as good as I remember it to be. Very flavorful sauce and great crust and toppings.,Positive,0.7906
Great food quick,Positive,0.6249
excelente servicio  muy bueno,Neutral,0.0
Great local Chinese food,Positive,0.6249
food as always was very good.  The Portuguese fish curry stew is wonderful,Positive,0.765
"The service was prompt, with a ready-to-go pickup. Food was delicious. First time order of many more orders.",Positive,0.5719
"I bbq a lot and don't usually like restaurant bought bbq, but this was quite good. Best restaurant sauce I've had.",Positive,0.7623
Great flavor .... Wonderful sauce,Positive,0.8316
"Excellent seasoning, great barbecue flavor and served hot.",Positive,0.8316
I love it,Positive,0.6369
"Delicious ribs, been craving ribs and these were cooked and sauced to perfection.",Positive,0.8126
Noah's has the BEST CREAM CHEESE❣️ Noah's cream cheese is so light and creamy. I wish we had one here in Woodland,Positive,0.7845
Yumme,Neutral,0.0
Excellent customer service,Positive,0.5719
Old favorites plus newer types of cookies.,Positive,0.4588
Best sandwich in town,Positive,0.6369
Was fresh and good quality sandwiches,Positive,0.6369
Good Sammie’s with lots of creative flavor combinations,Positive,0.7003
Very fresh ingredients. First time will return,Positive,0.3182
Dependable and delicious food.,Positive,0.5719
Great Rueben,Positive,0.6249
We did our first group order today and it went FANTASTICALLY! Thank you!,Positive,0.3612
One really good start to my day,Positive,0.4927
Loved it 🤌,Positive,0.5994
Stay Yummy!!!!,Positive,0.5267
great bagels,Positive,0.6249
Gave an extra item ;),Neutral,0.0
Everything was amazing !,Positive,0.5859
loved the smoothies!,Positive,0.5994
First time ordered and loved it! Vegan chili is flavorful and superfood bowls are tasty. Will order next time in the area.,Positive,0.5994
Healthy & delicious options,Positive,0.7506
Quick and delicious vegan food.,Positive,0.5719
Amazing smoothies!,Positive,0.5859
The food is soo good & the portions are great.,Positive,0.7906
"Crunch roll was good, plenty of meat, sandwich was fresh.",Positive,0.6369
"Amazing sandwiches, huge salads. Called to verify details of my order, and delivered on time. Perfection!",Positive,0.8689
Staff there is amazing! And the sandwiches were delicious!,Positive,0.8176
Delicious sandwich,Positive,0.5719
Love this place! Got really good sandwiches.,Positive,0.8122
The eggs Benedict was great,Positive,0.6249
Food taste great!,Positive,0.6249
Great food and service!,Positive,0.6249
Friendly,Positive,0.4939
Best pizza in the city!,Positive,0.6369
I can eat pizza again now that they have vegan cheese!!,Neutral,0.0
It was awesome never had a pizza like that very tasty,Positive,0.457
The only Seattle style teriyaki place I've found in the state. Try the Thai chicken if you love good spicy food. The gyoza is great too.,Positive,0.9042
2 meals fed my greedy family of 3 for 2 days,Negative,-0.3182
Quick and tasty,Neutral,0.0
Fresh food an hot,Positive,0.3182
always delicious,Positive,0.5719
Delicious as always !,Positive,0.5719
I love this place the food is always great.,Positive,0.8519
its the bomb! taste hella good,Neutral,-0.0018
"always solid teriyaki plates for the price, my fave location out of all the I love teriyaki around Sac.",Positive,0.8271
Just good cookin,Positive,0.4404
Amazing crispy grilled chicken,Positive,0.5859
"Quick and delicious as usual,",Positive,0.5719
Smoothie and chia parfait are delicious,Positive,0.5719
Fresh!!!,Positive,0.3182
100/10,Neutral,0.0
"Follow directions, tastes good",Positive,0.4404
Yummy and fairly priced.,Positive,0.5267
Delicious per usual.,Positive,0.5719
Great portions and very tasty,Positive,0.6249
Make the sammich bigger my ni….it was fire tho👍,Negative,-0.34
Absolutely perfect,Positive,0.6115
"Fast Delivery, Delicious Cookies. A++++",Positive,0.5719
Authentic Mexican food prepared with love,Positive,0.7269
"The food is good, I wish the serving is bigger.",Positive,0.6808
They were quick to prepare my order and the food was really good!,Positive,0.4927
Yummy coffee,Positive,0.5267
Amazing coffee and creative recipes! Awesome friendly atmosphere!,Positive,0.9325
been drinking coffee from naked lounge for years used to go there with my mother so kind of nostalgia hadn't been in a while so besides to try it on this rainy New Years Eve . Coffee was tasty and strong woke me right up,Positive,0.7859
