Review,Sentiment,Polarity
The order was very late and arrived after staffs lunch hour,Neutral,0.0
Very good quality food,Positive,0.4404
Delivery part was great but it's ridiculous that Panera charges over $2 for a tiny little container of cream cheese that's not even enough for both sides of a single bagel.  Will not order again.,Positive,0.3818
They packed the bread right next to the cold water bottle which made the bread soggy,Neutral,0.0
I like Panera and will go there again,Positive,0.3612
"So disappointed! The bread was just tossed into the open delivery bag, not wrapped or enclosed in any way. NOT STERILE.",Negative,-0.4767
Love Panera but the grilled cheese sandwich was not grilled at all. Just a cheese sandwich.,Positive,0.6369
Food was good but soup was cold and drinks were not cold.,Positive,0.4404
It was good,Positive,0.4404
Love the food,Positive,0.6369
Panera is delicious,Positive,0.5719
"Great restaurant, great service and quick! The food is very good",Positive,0.9022
I usually love panera but they missed part of my order so I would like a refund.,Positive,0.6705
I love Panera!,Positive,0.6369
The portion of food was too small and the price was too high. The image of the Mac and cheese is misleading.,Negative,-0.4019
Standard solidly good Panera Bread experience.,Positive,0.4404
Good customer service to make up what they didn't have,Positive,0.4404
"Delivery: Did not receive some items- half grilled cheese, 1 baguette and bag chips that came with soup/sandwhiches. Had to get refund through app for half sandwhich.",Neutral,0.0
Missing a food item 😕,Negative,-0.296
Panera is always good,Positive,0.4404
"The teriyaki bowl was very small for $13.00 and to be quite honest it was much too sweet. I was looking for something ""healthier"" but was disappointed. I definitely won't order again.",Positive,0.7548
Great restaurant but food was late and cold,Positive,0.6249
It is a good restaurant.,Positive,0.4404
"The meatballs are tiny & a bit of a joke. Very light on the pesto as well, could hardly tell it was there. Still delicious though!",Positive,0.7741
Cheese sauce was bland.  Overall dish tasted okay bit not worth delivery prices.,Positive,0.4215
"Very good, second time trying. To be honest, I did feel that the chicken was lower quality than the price point",Positive,0.6124
Jalapeño bacon Mac n Cheese balls w/ ranch are life changing,Neutral,0.0
"The mac and cheese was pretty good, the grilled cheese was soggy (perhaps not a good delivery item). I would have given a higher rating, but my order was also missing one of the sides.",Positive,0.7783
"The mac and cheese tasted like lately buttered, unseasoned pasta. Maybe it was tossed in something, but no sauce or cheese to be found. 

Ordered vegan grilled cheese and they called to tell me they didn't have vegan cheese slices and wanted to know if I wanted anything else. I asked them to remove the sandwhich but include a slice of toast. They agreed, and there were 2 slices of burnt toast completely saturated in salty butter, but they still charged me for the vegan grilled cheese + veggies I added to the original order. 

Tater tots were unsalvagable. Cooked, refrigerated, microwaved, and cold again. They were SO try and disgusting.  I had high hopes. I'm rooting for them to improve but it'd take a lot for me to try it again.",Positive,0.7579
"Varies by cook, but today was stellar",Neutral,0.0
Bro I got bugs in my soup and the amount of the meat is so little…. Bokchoy is bitter in the soup,Negative,-0.3657
Short ribs were delicious,Positive,0.5719
Delicious and big portions,Positive,0.5719
Not good quality,Positive,0.4404
"Ordered  whole Peking duck, deep fried flounder , and vegetable Prawns. everything was delicious.  Enough food for 3-4 people. took 1 hour to arrive in woodland",Positive,0.5719
Great service great food,Positive,0.8481
Good food but dirty inside,Neutral,0.0
Food is generally good but physical restaurant is dirty,Neutral,0.0
Great food and excellent service,Positive,0.8316
The veggie shrimp was delicious. I highly recommend it.,Positive,0.7574
The food was very good.,Positive,0.4404
Love this authentic Chinese restaurant.,Positive,0.6369
Delicious food 🙂👍🏼,Positive,0.5719
Delicious food! Try the garlic tofu and vegetable lo mein. Can’t go wrong with their orange chicken or sweet and sour pork either. The beef & broccoli recipe changed and that’s the only dish we don’t care for!,Positive,0.7668
Food is good,Positive,0.4404
Food is always very tasty,Neutral,0.0
Got the wrong food,Negative,-0.4767
I love the food from Tasty Kitchen. It's always so good and the portions are great!,Positive,0.9042
Driver was awesome food was outstanding,Positive,0.8442
The bbq pork was ALL FAT. It's inedible and I threw out most of it.,Neutral,0.0
Food came on time and was still very hot. Good delivery!,Positive,0.4404
Best Chinese food in Davis! Delicious!,Positive,0.836
Yummy food! 🙂👍🏼,Positive,0.5267
It doesn't taste as before I ordered this ginger chicken. Has more bones than chicken,Neutral,0.0
"Food was delicious, we try new things every so often and have always liked everything we try. I do forget to check the spicy sometimes and that can be a bit of an issue but it's always good even when spicy.",Positive,0.8176
"Good portion sizes and delicious food, quick delivery",Positive,0.765
Delicious and friendly,Positive,0.7845
Too much soggy breading on the chicken and fish,Neutral,0.0
Inconsistent portions. Not much taste.,Neutral,0.0
Very good & flavorful,Positive,0.4404
"THE PORTIONS ARE HUGE!!  The meat is tender and well seasoned.  
Everything was really tasty.

I didn't care much for the Rose Milk tea, I didn't get the taste (or even a hint of) Rose. However the Honey Lemon tea was quite good.",Positive,0.5721
I preorder and i still have to wait 10 mins for the food. Other than that food was fine.,Positive,0.2023
So far so good,Positive,0.4404
I would go back for sure.,Positive,0.3182
Amazing food and great workers.,Positive,0.836
"Service and food are always excellent. We keep introducing friends to this establishment. 

We'd planned to use them to cater a party we unfortunately had to cancel due to COVID. They were very understanding and handled the refund with promptness and efficiency.",Positive,0.8271
Great halal burgers,Positive,0.6249
Excellent falafels! One of our favourite places in Davis.,Positive,0.5719
The food was well-seasoned and delicious.,Positive,0.5719
Good food. Fresh,Positive,0.6369
Item was spicy without being marked as such,Neutral,0.0
My food was delicious but warm and not hot.,Positive,0.6808
"Their falafel platter is great but I ordered fries twice from here but they always taste bad, not fresh at all like they have not changed their oil for so long.",Positive,0.6597
"Order was late, food was cold and un edible.....very disappointed will not order again.",Negative,-0.4767
Arrived 40 min later,Neutral,0.0
"Very high quality food, delicious seasonings",Positive,0.5719
A good meal.,Positive,0.4404
good for the price,Positive,0.4404
"Good food. Falafel were large, which I like better than the small ball shaped ones at most places. And the price was reasonable. Quesadilla was surprisingly good too.",Positive,0.9081
The chicken tasted like it was microwaved. The brussels sprouts are extremely bitter with very little seasoning.,Negative,-0.1513
"Burger was good, deep fried pickles and onions were soggy and gross!",Negative,-0.0516
Amazing pie! Best in town,Positive,0.8402
Food and service very good,Positive,0.4404
Good and tasty,Positive,0.4404
Great desserts. No one else offers beignets,Positive,0.6249
"Iron Horse has tasty, solid food!",Positive,0.1531
Didn't pay attention to special instructions.,Negative,-0.2411
Celery was not crunchy in the slightest.. buffalo wings had no sauce and pockets of air? Whole order was cold and super late. I have pictures as well,Positive,0.7184
"The burger was good, but not what I ordered.",Positive,0.4404
"My sandwich was soggy because they mixed the salad instead of adding a container of dressing on the side like they normally do. Ruined my sandwich, the bottom was a soggy mess. Probably the last time I eat here via delivery.",Negative,-0.4767
Great quantity and taste in food,Positive,0.6249
